log_hr,hr,se_log_hr,z,p_value,variable,model,cohort,n,n_events,hr_lower,hr_upper
-0.05064985581515451,0.95061146334223,0.03922852115186881,-1.2911487440240044,0.19665210447677356,female,M2_Env,ELSA,9454,2772,0.8802601789830304,1.02658529354544
0.3478452936998575,1.416013166635729,0.017467698008926585,19.913631064728552,3.100102684715819e-88,chronic_n,M2_Env,ELSA,9454,2772,1.3683540656096462,1.4653322107771942
-0.5666414391683391,0.5674279834049445,0.03882052253560433,-14.596440288732401,2.9589696514351805e-48,ic_cfa,M3_Both,ELSA,9454,2772,0.5258550559027191,0.6122875738035424
-0.10963881683263763,0.8961577539462323,0.024634710484714745,-4.450582721508577,8.563759824124688e-6,env_formative,M3_Both,ELSA,9454,2772,0.8539156595474757,0.940489509682432
0.05113500867021655,1.0524649755886202,0.0027448671306778863,18.629320195031806,1.8587007095261742e-77,age,M3_Both,ELSA,9454,2772,1.0468179814779384,1.0581424320557484
-0.018936797554615428,0.9812413771375865,0.03924383895903161,-0.48254192395357637,0.6294210238981494,female,M3_Both,ELSA,9454,2772,0.908596005569231,1.0596949956913535
0.3027686512983551,1.3536012743182626,0.01776449421364847,17.043471525676075,3.908283200756842e-65,chronic_n,M3_Both,ELSA,9454,2772,1.3072820914904626,1.4015616229753818
-0.5685591560780641,0.5663408598968555,0.03884054359466022,-14.638290390874687,1.600419904804676e-48,ic_cfa,M4_Interaction,ELSA,9454,2772,0.5248269858198777,0.6111384861196701
-0.10345637008234021,0.9017153636506975,0.024648292524234495,-4.197303727250911,2.7011157370573376e-5,env_formative,M4_Interaction,ELSA,9454,2772,0.859188428198507,0.946347239276194
-0.10678287899232747,0.8987207829703161,0.04175122159394006,-2.5575989136525377,0.010539757855884001,ic_env_cont,M4_Interaction,ELSA,9454,2772,0.8281050395222519,0.9753582060178664
0.051269302434301126,1.0526063245626898,0.0027431488728050938,18.689945318889702,5.9774236357619895e-78,age,M4_Interaction,ELSA,9454,2772,1.046962097982752,1.0582809794587498
-0.016575544166887037,0.9835610742821098,0.03926369347799458,-0.422159575389331,0.6729085456186292,female,M4_Interaction,ELSA,9454,2772,0.9107085251250122,1.0622414967622982
0.302841336516143,1.353699664697404,0.017758888082409843,17.052944706380966,3.3235900255752396e-65,chronic_n,M4_Interaction,ELSA,9454,2772,1.3073914805885416,1.4016480980715402
0.2248952324552452,1.2521915202883047,0.0634329674905243,3.5453998346970033,3.920179477387581e-4,High IC / Low Env,M5_6group,ELSA,9454,2772,1.105797303235885,1.4179665648429047
0.30612450420431137,1.3581513915801184,0.06271570500558635,4.8811458657292235,1.054711893596683e-6,Medium IC / High Env,M5_6group,ELSA,9454,2772,1.2010566636705797,1.5357936542425559
0.5105416107185575,1.6661933788007575,0.0647496346334644,7.884857012840895,3.148958775634401e-15,Medium IC / Low Env,M5_6group,ELSA,9454,2772,1.4676057432260532,1.8916527060305122
0.7995087900482535,2.2244479890937034,0.06695598281743227,11.940811805096796,7.251198718622379e-33,Low IC / High Env,M5_6group,ELSA,9454,2772,1.9508692914467027,2.5363917910223583
0.83042130637404,2.2942851336267087,0.06493521481538617,12.788458600390657,1.902090487349375e-37,Low IC / Low Env,M5_6group,ELSA,9454,2772,2.02010256592781,2.6056816931782607
0.05338103638408993,1.054831497733981,0.002712646305215336,19.678583338144566,3.2907278506775785e-86,age,M5_6group,ELSA,9454,2772,1.0492380663120888,1.0604547474364674
-0.006678653514049691,0.9933435991255485,0.03897674783098645,-0.17134968630554068,0.8639488140970386,female,M5_6group,ELSA,9454,2772,0.9202838910943282,1.0722033879679844
0.30970660393937055,1.3630251492516574,0.017711207527254583,17.486475919994948,1.8164846107948976e-68,chronic_n,M5_6group,ELSA,9454,2772,1.3165209815327588,1.411172008310507
-0.425860213503674,0.6532076453471644,0.025927115638398564,-16.42528306823944,1.26094020894009e-60,ic_cfa,M1_IC,HRS,20543,8217,0.6208428056097517,0.6872596800424047
0.061840871376149215,1.0637930513343576,0.0014534130711106549,42.54872383175436,0,age,M1_IC,HRS,20543,8217,1.060766947373737,1.0668277880160517
0.1341493540352482,1.1435636027293885,0.022597049308006073,5.936587215735262,2.9101613678931068e-9,female,M1_IC,HRS,20543,8217,1.094020166316459,1.1953506468628836
0.3220110972366994,1.379900088950189,0.008716331700238973,36.943419354712134,9.289788125623465e-299,chronic_n,M1_IC,HRS,20543,8217,1.356526091154801,1.4036768388758172
-0.2528177323401816,0.7766094197059794,0.01496934294819998,-16.88903335403791,5.418346346720572e-64,env_formative,M2_Env,HRS,20543,8217,0.7541547867931924,0.7997326296112854
0.06253459873561766,1.0645312897173558,0.0014419258742043937,43.36880269252548,0,age,M2_Env,HRS,20543,8217,1.0615269856484664,1.0675440964838314
-0.014939720302618198,0.9851713236424772,0.023133119146815075,-0.6458152144465599,0.5183990335914401,female,M2_Env,HRS,20543,8217,0.9415002796769043,1.0308680282713665
0.3162183933010384,1.3719298431981417,0.008716022991642564,36.28012381383657,3.330075978262733e-288,chronic_n,M2_Env,HRS,20543,8217,1.3486916686968313,1.3955684151859105
